item,item_en,item_id,2025,2024,2023,2022,2021,2020,2019,2018
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,184427821269.0,119582526199.0,157974573785.0,144103147013.0,123244074375.0,136956651027.0,205890795278.0,88935782228.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần,Net sales,net_sales,184427821269.0,119582526199.0,157974573785.0,144103147013.0,123244074375.0,136956651027.0,205890795278.0,88935782228.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-56910283354.0,-41288894295.0,-63492701878.0,-62487112393.0,-38921841586.0,-50385136519.0,-52032883642.0,-22512630049.0
Lợi nhuận gộp,Gross Profit,gross_profit,127517537915.0,78293631904.0,94481871907.0,81616034620.0,84322232789.0,86571514508.0,153857911636.0,66423152179.0
Doanh thu hoạt động tài chính,Financial income,financial_income,43309146027.0,42299046038.0,55066451538.0,43543304271.0,101575347031.0,49706970279.0,35852455932.0,36585340052.0
Chi phí tài chính,Financial expenses,financial_expenses,-14820197986.0,-1893725949.0,-2660993195.0,-1705821522.0,2665069670.0,-1902066487.0,939971805.0,-384184272.0
Chi phí lãi vay,Interest expenses,interest_expenses,-2170771464.0,-996822054.0,-1197848120.0,-737203709.0,-711677000.0,-470938006.0,-78758899.0,-86459832.0
Chi phí bán hàng,Selling expenses,selling_expenses,-395354564.0,-578932440.0,-1770652390.0,-801528122.0,-769484881.0,-867544358.0,-4876877815.0,-1675018868.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-23144309032.0,-23770545269.0,-22596325482.0,-19162802280.0,-14835857612.0,-17981375656.0,-13974315761.0,-10508705931.0
Lãi/(lỗ) từ hoạt động kinh doanh,Operating profit/(loss),operating_profit_loss,151689234117.0,133275793327.0,177394618942.0,131503412846.0,229400875515.0,180400602640.0,172213103576.0,90368294337.0
Thu nhập khác,Other incomes,other_incomes,3696397500.0,10700855753.0,12007019259.0,1158827093.0,2488985077.0,779211906.0,2965730271.0,709472584.0
Chi phí khác,Other expenses,other_expenses,-1771296715.0,-305168360.0,-3399534262.0,-1866907056.0,-1113952541.0,-1043975350.0,-7088476245.0,-267852679.0
"Thu nhập khác, ròng",Net other income/(expenses),net_other_income_expenses,1925100785.0,10395687393.0,8607484997.0,-708079963.0,1375032536.0,-264763444.0,-4122745974.0,441619905.0
Lãi/(lỗ) từ công ty liên doanh,Income from investments in other entities,income_from_investments_in_other_entities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lãi/(lỗ) trước thuế,Net accounting profit/(loss) before tax,net_accounting_profit_loss_before_tax,153614334902.0,143671480720.0,186002103939.0,130795332883.0,230775908051.0,180135839196.0,168090357602.0,90809914242.0
Thuế thu nhập doanh nghiệp - hiện thời,Business income tax - current,business_income_tax_current,-26032492528.0,-17471514675.0,-24666382922.0,-15132595735.0,-22279194829.0,-21479707444.0,-18554654394.0,-9167090250.0
Thuế thu nhập doanh nghiệp - hoãn lại,Business income tax - deferred,business_income_tax_deferred,1230621498.0,-30885721.0,-97292188.0,-126961214.0,7982195.0,1060711761.0,94935052.0,-61075598.0
Chi phí thuế thu nhập doanh nghiệp,Corporate income tax expenses,corporate_income_tax_expenses,-24801871030.0,-17502400396.0,-24763675110.0,-15259556949.0,-22271212634.0,-20418995683.0,-18459719342.0,-9228165848.0
Lãi/(lỗ) thuần sau thuế,Net profit/(loss) after tax,net_profit_loss_after_tax,128812463872.0,126169080324.0,161238428829.0,115535775934.0,208504695417.0,159716843513.0,149630638260.0,81581748394.0
Lợi ích của cổ đông thiểu số,Minority interests,minority_interests,53725025.0,683794129.0,-61642637.0,-186380549.0,-312076407.0,57994376.0,-13602696.0,0.0
Lợi nhuận của Cổ đông của Công ty mẹ,Attributable to parent company,attributable_to_parent_company,128758738847.0,125485286195.0,161300071466.0,115722156483.0,208816771824.0,159658849137.0,135831343038.0,81581748394.0
Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),eps_basic_vnd,2721.0,3108.0,5566.0,4883.0,10653.0,9418.0,8547.0,4934.0
Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),eps_diluted_vnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lãi/(lỗ) từ công ty liên doanh (từ năm 2015),Gain/(loss) from joint ventures (from 2015),gain_loss_from_joint_ventures_from_2015,19222411757.0,38926319043.0,54874266564.0,28014225879.0,56443568518.0,64873104354.0,413957779.0,-72288823.0
