item,item_en,item_id,2025,2024,2023,2022,2021,2020,2019,2018
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,103659402759724.0,86674276272995.0,82716439173043.0,80514708725456.0,94154859648304.0,56747258197010.0,30436936909894.0,25308725187618.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,8300890304205.0,6887646139852.0,12252001160884.0,8324588920227.0,22471375562130.0,13696099298228.0,4544900252204.0,2515617135457.0
Tiền,Cash,cash,4602047650138.0,2919531945908.0,3771595160884.0,3458049733104.0,6316299666510.0,2094314298228.0,1678314252204.0,1822302135457.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,3698842654067.0,3968114193944.0,8480406000000.0,4866539187123.0,16155075895620.0,11601785000000.0,2866586000000.0,693315000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,19484412761405.0,18974716730905.0,22177303502481.0,26268246676354.0,18236152616078.0,8126992675380.0,1374340352910.0,3724562710535.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Các khoản phải thu,Accounts receivable,accounts_receivable,15042323117690.0,7647800286988.0,10702136439996.0,9892867373309.0,7662680796645.0,6124790460291.0,3561397190688.0,3210278608751.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,10971774018235.0,4352135419872.0,5999539831497.0,2958587125337.0,4973095672343.0,3949486943250.0,2699937350329.0,2281760501157.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,1878084035938.0,2118824427004.0,2583940446585.0,5366251939739.0,1722371823278.0,1303037835829.0,757832561191.0,810319171039.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,2318283126429.0,1248992845378.0,1961601875298.0,1482978249031.0,981799066828.0,910365502671.0,139273246353.0,150952350749.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-132548698812.0,-159993736285.0,-46628415158.0,-41074336139.0,-39275168162.0,-39336197606.0,-37145790132.0,-37693842866.0
