item,item_en,item_id,2025,2024,2023,2022,2021,2020,2019,2018
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,32904606406685.0,27670285917606.0,23842248926140.0,23450140039254.0,22769352069241.0,22166796521089.0,21069822994274.0,18429315133228.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,8237433366831.0,5778855663194.0,5564089010514.0,4370292544522.0,5303619340768.0,5528283614830.0,7114787951797.0,5159740351097.0
Tiền,Cash,cash,3524824180222.0,3017617559937.0,2334647911242.0,2524970651890.0,2340811387448.0,2082342025835.0,1916171041135.0,1707187728054.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,4712609186609.0,2761238103257.0,3229441099272.0,1845321892632.0,2962807953320.0,3445941588995.0,5198616910662.0,3452552623043.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,14208075274017.0,13952353795617.0,11355359823009.0,11211639477968.0,10279304670167.0,10764750681992.0,6559664408592.0,5474765970508.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,1163634161.0,1163634161.0,1163634161.0,1163634161.0,1163634161.0,1163634161.0,6759422760.0,11842666760.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,-68237000.0,-68237000.0,-68237000.0,-68237000.0,-68237000.0,-68237000.0,-4381510199.0,-7826777990.0
Các khoản phải thu,Accounts receivable,accounts_receivable,2448687340505.0,2539074723889.0,2546020285787.0,2762927647630.0,2849079360558.0,2949233801252.0,2899977060662.0,3574622292421.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,1545717198992.0,1548547265059.0,1431437222156.0,1441058198622.0,1305815350535.0,1285708497811.0,1391093153849.0,1758682023184.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,277167608712.0,354480392462.0,429506912582.0,449167018142.0,510863626115.0,525474388619.0,545927639989.0,552428573508.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,936343131566.0,916345560357.0,922609139120.0,1051378164970.0,1185333501814.0,1301039490409.0,1139829802973.0,1382325234868.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-393693384568.0,-355597946855.0,-312530530881.0,-228237508586.0,-196187968095.0,-236775894710.0,-208044668910.0,-152948077965.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,6667948094131.0,4351510470326.0,3360240302718.0,4131321566267.0,3470646319623.0,2079297700052.0,3506815604076.0,3285851659669.0
Hàng tồn kho,Inventories,inventories,6696643361768.0,4373924132656.0,3388137574911.0,4230814555012.0,3532984204833.0,2094198541501.0,3573833224414.0,3342878614351.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,-28695267637.0,-22413662330.0,-27897272193.0,-99492988745.0,-62337885210.0,-14900841449.0,-67017620338.0,-57026954682.0
Tài sản lưu động khác,Other current assets,other_current_assets,1342462331201.0,1048491264580.0,1016539504112.0,973958802867.0,866702378125.0,845230722963.0,988577969147.0,934334859533.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,58658743138.0,77300511797.0,69180592590.0,64103557619.0,70603229955.0,79919021398.0,98747127635.0,107167813344.0
Thuế GTGT được khấu trừ,VAT to be claimed,vat_to_be_claimed,583881360428.0,566535714641.0,527300614290.0,516742213794.0,498483519497.0,517320841207.0,454193897344.0,453367525137.0
Phải thu thuế khác,Other taxes receivable,other_taxes_receivable,699922227635.0,404655038142.0,420058297232.0,393113031454.0,297615628673.0,247990860358.0,435636944168.0,373799521052.0
Tài sản lưu động khác,Other current assets,other_current_assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,53377855084175.0,55713396594398.0,54219844693958.0,54997733643074.0,56244845666143.0,58111382571363.0,57447216945365.0,58943880806308.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,500346800124.0,607786542911.0,657484252712.0,674543960596.0,687629938300.0,736244027770.0,741051795456.0,884713762228.0
Phải thu khách hàng dài hạn,Long-term trade receivables from customers,long_term_trade_receivables_from_customers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phải thu nội bộ dài hạn,Long-term intercompany receivables,long_term_intercompany_receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phải thu dài hạn khác,Other long-term receivables,other_long_term_receivables,134647684494.0,214871963977.0,223466914989.0,278179328465.0,240050136616.0,236485151852.0,193644714486.0,278362041878.0
Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,provision_for_doubtful_lt_receivable,-401167469425.0,-397646143995.0,-367908054722.0,-417803504306.0,-480092459581.0,-465345300135.0,-509514181916.0,-494275023935.0
Tài sản cố định,Fixed assets,fixed_assets,35218015322637.0,35337155884690.0,34438241979610.0,33980726349462.0,32558961754737.0,30562373856095.0,27698715825244.0,25428791371345.0
GTCL TSCĐ hữu hình,Tangible fixed assets,tangible_fixed_assets,35103249769220.0,35216722037923.0,34325967725476.0,33861804917878.0,32437264858666.0,30447298572262.0,27580418871645.0,25303929179638.0
Nguyên giá TSCĐ hữu hình,Cost,cost,60750581425614.0,58319330687217.0,54895510290377.0,52314100623478.0,48991361935839.0,45226523489496.0,40834566234145.0,37369197470204.0
Khấu hao lũy kế TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-25647331656394.0,-23102608649294.0,-20569542564901.0,-18452295705600.0,-16554097077173.0,-14779224917234.0,-13254147362500.0,-12065268290566.0
GTCL tài sản thuê tài chính,Finance lease assets,finance_lease_assets,826328791.0,975132667.0,697064068.0,1163799256.0,912333329.0,1225133333.0,0.0,0.0
Nguyên giá tài sản thuê tài chính,Cost,cost,3101449158.0,3101449158.0,1866940741.0,1866940741.0,1251200000.0,1251200000.0,0.0,0.0
Khấu hao lũy kế tài sản thuê tài chính,Accumulated depreciation,accumulated_depreciation,-2275120367.0,-2126316491.0,-1169876673.0,-703141485.0,-338866671.0,-26066667.0,0.0,0.0
GTCL tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,113939224626.0,119458714100.0,111577190066.0,117757632328.0,120784562742.0,113850150500.0,118296953599.0,124862191707.0
Nguyên giá TSCĐ vô hình,Cost,cost,213028281634.0,217248371299.0,203375045062.0,202987056983.0,198666805587.0,185271829046.0,182547562368.0,180768708917.0
Khấu hao lũy kế TSCĐ vô hình,Accumulated depreciation,accumulated_depreciation,-99089057008.0,-97789657199.0,-91797854996.0,-85229424655.0,-77882242845.0,-71421678546.0,-64250608769.0,-55906517210.0
Xây dựng cơ bản đang dang dở (trước 2015),Construction in progress (before 2015),construction_in_progress_before_2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giá trị ròng tài sản đầu tư,Investment properties,investment_properties,1264547270595.0,1286697181872.0,1344022245376.0,1418651006137.0,1477791601086.0,1476180958452.0,1345307408338.0,1183252881783.0
Nguyên giá tài sản đầu tư,Cost,cost,2482753187421.0,2340289970664.0,2277537159287.0,2236641918049.0,2164020409434.0,2057205481486.0,1824485029827.0,1574310043433.0
Khấu hao lũy kế tài sản đầu tư,Accumulated depreciation,accumulated_depreciation,-1218205916826.0,-1053592788792.0,-933514913911.0,-817990911912.0,-686228808348.0,-581024523034.0,-479177621489.0,-391057161650.0
Đầu tư dài hạn,Long-term investments,long_term_investments,2642917975272.0,2687592909120.0,2956531742936.0,2826988655514.0,2760226679370.0,3163027862580.0,3430613964596.0,3610365847616.0
Đầu tư vào các công ty con,Investments in subsidiaries,investments_in_subsidiaries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Đầu tư vào các công ty liên kết,Investments in associates,investments_in_associates,1958492542280.0,2258208135808.0,2184436484097.0,2431387573533.0,2329783430802.0,2617891001807.0,2616617028992.0,2426584956038.0
Đầu tư dài hạn khác,Other long-term investments,other_long_term_investments,329068105622.0,358702878861.0,360702878861.0,393731440114.0,354526105622.0,354526105622.0,274723400907.0,352306757324.0
Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,provision_for_long_term_investments,-37517822411.0,-48815534590.0,-47107613940.0,-50380358133.0,-22172522807.0,-26329784049.0,-31557012104.0,-17795619392.0
Lợi thế thương mại (trước 2015),Goodwill (before 2015),goodwill_before_2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tài sản dài hạn khác,Other long-term assets,other_long_term_assets,6268779145977.0,6727043802283.0,4049152928891.0,3994389273486.0,4030876557662.0,4171834309430.0,2486959945469.0,2411754198677.0
Trả trước dài hạn,Long-term prepayments,long_term_prepayments,5871412008061.0,6204462521120.0,3637589873576.0,3674890909457.0,3666617997285.0,3780113336957.0,2339941806961.0,2264271526231.0
Thuế thu nhập hoãn lại,Deferred income tax assets,deferred_income_tax_assets,300331804167.0,245690231161.0,115055154691.0,168229975157.0,285030253411.0,319321450276.0,85807818011.0,77501049123.0
Các tài sản dài hạn khác,Other long-term assets,other_long_term_assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TỔNG CỘNG TÀI SẢN,Total Assets,total_assets,86282461490860.0,83383682512004.0,78062093620098.0,78447873682328.0,79014197735384.0,80278179092452.0,78517039939639.0,77373195939536.0
NỢ PHẢI TRẢ,Liabilities,liabilities,24080878789838.0,24986520299896.0,23084890704040.0,24932316138862.0,27074158287185.0,28847527041151.0,27920490129299.0,28030734972791.0
Nợ ngắn hạn,Current liabilities,current_liabilities,10940794561573.0,11594062718132.0,9652535590089.0,10390753370425.0,10866850865303.0,11015038357982.0,9728620026216.0,10337416492132.0
Vay ngắn hạn,Short-term borrowings,short_term_borrowings,1446793217535.0,4074933861713.0,3002624606830.0,2817045890836.0,2661903488666.0,3772259625860.0,2787072190206.0,3367803433696.0
Phải trả người bán,Trade accounts payable,trade_accounts_payable,977560282259.0,990003522683.0,931394013415.0,916113778287.0,852576277065.0,853856860323.0,943012378938.0,1072134002815.0
Người mua trả tiền trước,Advances from customers,advances_from_customers,1210965510966.0,618985484125.0,518634401781.0,524588783208.0,469087994731.0,528183145533.0,632754895645.0,646837363304.0
Thuế và các khoản phải trả Nhà nước,Taxes and other payable to State Budget,taxes_and_other_payable_to_state_budget,704131986762.0,743202155064.0,541785333881.0,652712412987.0,515704335437.0,539250538033.0,503049367084.0,805102397665.0
Phải trả người lao động,Payable to employees,payable_to_employees,2536461010706.0,1952983457523.0,1571452577561.0,1408646288384.0,2045873303244.0,1491906120538.0,1359907177030.0,1358718091434.0
Chi phí phải trả,Accrued expenses,accrued_expenses,399203909115.0,443960994408.0,384394202896.0,430853600076.0,473482247217.0,398369033987.0,313663754107.0,306529514592.0
Phải trả nội bộ,Intercompany payables,intercompany_payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phải trả về xây dựng cơ bản,Construction contract in progress payables,construction_contract_in_progress_payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phải trả khác,Other payables,other_payables,1727143380611.0,1108432716478.0,1029349049335.0,1646176259282.0,2027816719517.0,1955584819541.0,1870368349713.0,1323475268824.0
Dự phòng các khoản phải trả ngắn hạn,Provision for ST liabilities,provision_for_st_liabilities,39643876712.0,23055160.0,6974277.0,2945044962.0,21818661920.0,22024642356.0,0.0,0.0
"Quỹ khen thưởng, phúc lợi",Bonus and welfare funds,bonus_and_welfare_funds,1291422567413.0,1278881223707.0,1331353556881.0,1668066917776.0,1496787159464.0,1133689616629.0,1075056657810.0,1229606641104.0
Nợ dài hạn,Long-term liabilities,long_term_liabilities,13140084228265.0,13392457581764.0,13432355113951.0,14541562768437.0,16207307421882.0,17832488683169.0,18191870103083.0,17693318480659.0
Phải trả nhà cung cấp dài hạn,Long-term trade payables,long_term_trade_payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086595011.0
