item,item_en,item_id,2025,2024,2023,2022,2021,2020,2019,2018
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,169601580574.0,139846226690.0,141313121479.0,140650881538.0,103934994447.0,87381706073.0,79844622781.0,60661034195.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,21285038042.0,68203733540.0,53762116091.0,53910282199.0,28771438999.0,25290231554.0,3478570034.0,17397293714.0
Tiền,Cash,cash,3385038042.0,2203733540.0,6662116091.0,1927516244.0,2871438999.0,1590231554.0,1478570034.0,1297293714.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,17900000000.0,66000000000.0,47100000000.0,51982765955.0,25900000000.0,23700000000.0,2000000000.0,16100000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,6068600000.0,16083600000.0,19116600000.0,15080600000.0,16149600000.0,18665937100.0,26913100000.0,258000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,4237145000.0,4237145000.0,4237145000.0,4237145000.0,4237145000.0,4237145000.0,4237145000.0,408545000.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,-168545000.0,-153545000.0,-120545000.0,-156545000.0,-87545000.0,-320855000.0,-224045000.0,-150545000.0
Các khoản phải thu,Accounts receivable,accounts_receivable,112872366800.0,32883078722.0,39384681573.0,25888755749.0,28955185908.0,13705174263.0,6893143657.0,17688474294.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,111610506988.0,31306147283.0,37416694825.0,21337626114.0,28511669720.0,13513850605.0,6212738081.0,12976855077.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,1303609284.0,1430270604.0,1285669504.0,4996219395.0,439690573.0,776848964.0,776992926.0,5222887543.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,857761559.0,1138239602.0,1912380881.0,830610918.0,1699033590.0,1098939465.0,1355090117.0,756111992.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-899511031.0,-991578767.0,-1230063637.0,-1275700678.0,-1708629651.0,-1697886447.0,-1465099143.0,-1683607559.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,28587356283.0,21697129493.0,27107143181.0,43096373082.0,26504585897.0,26351832286.0,38908033011.0,22788615313.0
Hàng tồn kho,Inventories,inventories,53316147996.0,35279601212.0,39741287598.0,66031740922.0,44338038017.0,37124765259.0,43755743489.0,26634077351.0
